center,left,right,steering,throttle,brake,speed
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_52_709.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_52_709.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_52_709.jpg,0,1,0,16.53153
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_52_784.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_52_784.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_52_784.jpg,0,1,0,17.33829
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_52_858.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_52_858.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_52_858.jpg,0,1,0,18.20257
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_52_934.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_52_934.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_52_934.jpg,0,1,0,19.05539
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_008.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_008.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_008.jpg,0,1,0,19.90111
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_082.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_082.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_082.jpg,0,1,0,20.45903
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_158.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_158.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_158.jpg,0,1,0,21.31589
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_234.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_234.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_234.jpg,0,1,0,22.16181
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_310.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_310.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_310.jpg,0,1,0,22.99391
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_386.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_386.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_386.jpg,0,1,0,23.61337
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_463.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_463.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_463.jpg,0,1,0,24.42757
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_647.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_647.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_647.jpg,0,1,0,26.23693
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_716.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_716.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_716.jpg,0,1,0,27.03113
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_792.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_792.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_792.jpg,0,1,0,27.81813
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_865.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_865.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_865.jpg,0.05,1,0,28.40549
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_53_942.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_53_942.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_53_942.jpg,0.1911449,1,0,29.17086
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_020.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_020.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_020.jpg,0,1,0,29.94047
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_100.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_100.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_100.jpg,0.05,1,0,30.20263
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_179.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_179.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_179.jpg,0.25,1,0,30.19491
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_257.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_257.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_257.jpg,0.2409872,1,0,30.20144
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_336.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_336.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_336.jpg,0.005475283,1,0,30.20365
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_415.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_415.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_415.jpg,0,1,0,30.20633
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_481.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_481.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_481.jpg,0,1,0,30.20761
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_549.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_549.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_549.jpg,0,1,0,30.20777
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_616.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_616.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_616.jpg,0,1,0,30.20818
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_695.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_695.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_695.jpg,0.1,1,0,30.20881
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_774.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_774.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_774.jpg,0.2798159,1,0,30.19747
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_852.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_852.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_852.jpg,0.04701018,1,0,30.21026
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_54_928.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_54_928.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_54_928.jpg,0,1,0,30.21089
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_003.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_003.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_003.jpg,0,1,0,30.21171
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_079.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_079.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_079.jpg,0,1,0,30.21271
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_153.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_153.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_153.jpg,0,1,0,30.21318
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_228.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_228.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_228.jpg,0,1,0,30.21306
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_302.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_302.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_302.jpg,0,1,0,30.21351
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_378.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_378.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_378.jpg,0,1,0,30.21346
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_453.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_453.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_453.jpg,0,1,0,30.21333
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_528.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_528.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_528.jpg,0,1,0,30.21331
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_603.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_603.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_603.jpg,0,1,0,30.21319
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_682.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_682.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_682.jpg,0,1,0,30.21348
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_759.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_759.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_759.jpg,0,1,0,30.21336
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_836.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_836.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_836.jpg,0,1,0,30.21336
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_917.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_917.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_917.jpg,0,1,0,30.21336
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_55_987.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_55_987.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_55_987.jpg,0,1,0,30.21348
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_061.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_061.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_061.jpg,0.05,1,0,30.21383
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_130.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_130.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_130.jpg,0.25,1,0,30.20418
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_200.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_200.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_200.jpg,0.3778836,1,0,30.19333
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_269.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_269.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_269.jpg,0.1706253,1,0,30.2185
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_341.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_341.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_341.jpg,0,1,0,30.21456
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_416.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_416.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_416.jpg,0,1,0,30.21925
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_489.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_489.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_489.jpg,0,1,0,30.22069
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_558.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_558.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_558.jpg,0,1,0,30.22129
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_625.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_625.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_625.jpg,0,1,0,30.22134
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_693.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_693.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_693.jpg,0,1,0,30.22142
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_773.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_773.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_773.jpg,0.15,1,0,30.21907
/Users/astocco/Desktop/dataset5/track3/reverse/IMG/center_2019_08_10_23_40_56_853.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/left_2019_08_10_23_40_56_853.jpg,/Users/astocco/Desktop/dataset5/track3/reverse/IMG/right_2019_08_10_23_40_56_853.jpg,0.2378494,1,0,30.21596
