center,left,right,steering,throttle,brake,speed
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_42_809.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_42_809.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_42_809.jpg,0,1,0,12.16567
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_42_877.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_42_877.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_42_877.jpg,0,1,0,13.22675
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_42_954.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_42_954.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_42_954.jpg,0,1,0,13.74613
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_025.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_025.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_025.jpg,0,1,0,14.80002
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_088.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_088.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_088.jpg,0,1,0,15.79945
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_165.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_165.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_165.jpg,0,1,0,16.80227
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_241.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_241.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_241.jpg,0,1,0,17.79426
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_309.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_309.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_309.jpg,-0.15,1,0,18.39741
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_386.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_386.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_386.jpg,-0.169398,1,0,19.40029
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_740.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_740.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_740.jpg,0,1,0,23.81243
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_806.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_806.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_806.jpg,0,1,0,24.55649
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_878.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_878.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_878.jpg,0,1,0,25.50412
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_43_956.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_43_956.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_43_956.jpg,0,1,0,26.44703
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_025.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_025.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_025.jpg,0,1,0,27.13031
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_102.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_102.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_102.jpg,0,1,0,28.0743
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_168.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_168.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_168.jpg,0,1,0,28.76702
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_237.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_237.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_237.jpg,0,0.9321551,0,29.67105
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_304.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_304.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_304.jpg,0,0.7320942,0,30.17228
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_371.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_371.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_371.jpg,0,0.5676612,0,30.13418
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_447.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_447.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_447.jpg,0,0.33322,0,30.05575
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_523.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_523.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_523.jpg,0,0.5268766,0,30.09087
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_599.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_599.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_599.jpg,0,0.7555066,0,30.20831
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_668.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_668.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_668.jpg,0,0.9238156,0,30.20032
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_744.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_744.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_744.jpg,0,0.6571307,0,30.153
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_820.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_820.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_820.jpg,-0.1,0.4282339,0,30.05187
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_899.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_899.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_899.jpg,-0.2263563,0.1926286,0,30.01721
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_44_974.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_44_974.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_44_974.jpg,-0.03057039,0,0,29.96302
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_095.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_095.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_095.jpg,0,0,0,29.71194
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_165.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_165.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_165.jpg,-0.05,0,0,29.55405
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_241.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_241.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_241.jpg,-0.25,0,0,29.3858
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_318.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_318.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_318.jpg,-0.2250002,0,0,29.20203
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_387.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_387.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_387.jpg,-0.04804516,0,0,29.09845
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_465.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_465.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_465.jpg,0,0,0,28.94898
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_538.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_538.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_538.jpg,0,0,0,28.80712
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_606.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_606.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_606.jpg,0,0.07184708,0,28.70427
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_674.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_674.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_674.jpg,0,0.2405312,0,28.7111
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_741.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_741.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_741.jpg,0,0.4772401,0,28.94662
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_809.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_809.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_809.jpg,0,0.6455491,0,29.28613
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_877.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_877.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_877.jpg,0,0.8846133,0,29.95997
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_45_944.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_45_944.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_45_944.jpg,-0.1,1,0,30.2447
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_013.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_013.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_013.jpg,-0.2411939,1,0,30.23366
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_081.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_081.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_081.jpg,-0.001596093,1,0,30.24295
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_157.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_157.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_157.jpg,0,1,0,30.24554
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_232.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_232.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_232.jpg,0,1,0,30.24564
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_310.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_310.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_310.jpg,0,1,0,30.24725
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_388.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_388.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_388.jpg,0,1,0,30.2475
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_458.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_458.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_458.jpg,-0.1,1,0,30.24604
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_525.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_525.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_525.jpg,-0.25,1,0,30.23226
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_594.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_594.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_594.jpg,-0.1014776,1,0,30.24566
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_664.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_664.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_664.jpg,0,1,0,30.24564
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_735.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_735.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_735.jpg,0,1,0,30.24383
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_803.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_803.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_803.jpg,0,1,0,30.24578
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_871.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_871.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_871.jpg,0,1,0,30.24669
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_46_940.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_46_940.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_46_940.jpg,0,1,0,30.24701
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_47_009.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_47_009.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_47_009.jpg,0,1,0,30.24578
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_47_086.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_47_086.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_47_086.jpg,0,1,0,30.24772
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_47_164.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_47_164.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_47_164.jpg,0,1,0,30.24738
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_47_240.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_47_240.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_47_240.jpg,0,1,0,30.24826
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_47_308.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_47_308.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_47_308.jpg,-0.15,1,0,30.24567
/Users/astocco/Desktop/dataset5/track3/normal/IMG/center_2019_08_10_23_26_47_376.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/left_2019_08_10_23_26_47_376.jpg,/Users/astocco/Desktop/dataset5/track3/normal/IMG/right_2019_08_10_23_26_47_376.jpg,-0.09982502,1,0,30.24866
