center,left,right,steering,throttle,brake,speed
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_02_744.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_02_744.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_02_744.jpg,0,1,0,14.51784
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_02_829.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_02_829.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_02_829.jpg,-0.02202855,1,0,15.39219
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_02_902.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_02_902.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_02_902.jpg,-0.04139432,1,0,16.23431
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_02_971.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_02_971.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_02_971.jpg,-0.03171144,1,0,17.1038
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_051.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_051.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_051.jpg,-0.03171144,1,0,17.92409
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_121.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_121.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_121.jpg,-0.03171144,1,0,18.73623
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_201.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_201.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_201.jpg,-0.03171144,1,0,19.54175
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_287.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_287.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_287.jpg,-0.002662782,1,0,20.34095
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_372.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_372.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_372.jpg,0,1,0,21.13305
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_448.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_448.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_448.jpg,0,1,0,21.91849
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_532.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_532.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_532.jpg,0,1,0,22.69938
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_614.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_614.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_614.jpg,0,1,0,23.66212
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_691.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_691.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_691.jpg,0,1,0,24.25173
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_776.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_776.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_776.jpg,-0.02202855,1,0,25.21346
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_853.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_853.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_853.jpg,0,1,0,25.78793
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_03_934.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_03_934.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_03_934.jpg,0,1,0,26.73679
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_018.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_018.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_018.jpg,0,1,0,27.48904
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_093.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_093.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_093.jpg,0,1,0,28.04914
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_161.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_161.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_161.jpg,0,1,0,28.79093
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_238.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_238.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_238.jpg,0,1,0,29.5267
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_319.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_319.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_319.jpg,0,1,0,30.18643
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_398.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_398.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_398.jpg,0,1,0,30.19032
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_478.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_478.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_478.jpg,0,1,0,30.1904
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_558.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_558.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_558.jpg,0.05107728,1,0,30.18966
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_636.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_636.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_636.jpg,0.06076016,1,0,30.18999
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_713.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_713.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_713.jpg,0.06076016,1,0,30.18987
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_787.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_787.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_787.jpg,0.1479061,1,0,30.1866
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_864.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_864.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_864.jpg,0.2156863,0.9709513,0,30.17556
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_04_940.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_04_940.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_04_940.jpg,0.2156863,0.9709513,0,30.17872
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_015.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_015.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_015.jpg,0.2156863,0.9709513,0,30.18034
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_093.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_093.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_093.jpg,0.2156863,0.9709513,0,30.18097
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_166.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_166.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_166.jpg,0.2156863,0.9709513,0,30.18125
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_242.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_242.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_242.jpg,0.2156863,0.9709513,0,30.18164
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_318.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_318.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_318.jpg,0.2544179,0.9612685,0,30.17622
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_391.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_391.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_391.jpg,0.2544179,0.9612685,0,29.96305
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_475.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_475.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_475.jpg,0.2544179,0.9612685,0,30.2517
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_539.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_539.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_539.jpg,0.2544179,0.9612685,0,30.15836
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_625.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_625.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_625.jpg,0.1769548,0.9806342,0,29.51254
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_694.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_694.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_694.jpg,0,1,0,29.82522
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_772.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_772.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_772.jpg,0,1,0,29.60068
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_851.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_851.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_851.jpg,0,1,0,29.64317
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_05_934.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_05_934.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_05_934.jpg,0.08012594,1,0,29.75264
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_010.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_010.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_010.jpg,0.02202863,1,0,30.0511
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_081.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_081.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_081.jpg,0,1,0,30.05207
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_159.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_159.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_159.jpg,-0.08012585,1,0,30.17996
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_233.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_233.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_233.jpg,-0.08980875,1,0,30.14488
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_307.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_307.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_307.jpg,-0.06076009,1,0,30.09184
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_385.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_385.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_385.jpg,0,1,0,30.12148
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_463.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_463.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_463.jpg,-0.04139432,1,0,30.14998
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_536.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_536.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_536.jpg,-0.08980875,1,0,30.06957
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_613.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_613.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_613.jpg,-0.2447349,0.9709513,0,29.97418
/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/center_2019_07_07_13_43_06_689.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/left_2019_07_07_13_43_06_689.jpg,/Users/calzam/Projects/thesis/data/dataset2/track2/sport_normal/IMG/right_2019_07_07_13_43_06_689.jpg,-0.2544178,0.9709513,0,29.53675
